reward,length,success,collision,travel_time,min_ttc,unsafe_ttc_events,safety_interventions
9.11,48,True,False,9.6,0.5135630407818313,31,0
-8.434245164604972,18,False,True,3.6,0.9257181747054102,4,0
-8.441392967207156,19,False,True,3.8,0.4319992520932687,7,0
8.93,44,True,False,8.8,0.5105094773361942,30,0
8.481107835998511,58,True,False,11.6,0.5341381241955586,26,0
9.065000000000001,47,True,False,9.4,0.614771054888716,14,0
-7.729095295655164,25,False,True,5.0,0.486734278217167,15,0
-8.211218111205746,49,False,True,9.8,0.5881097595038312,10,0
9.020000000000001,46,True,False,9.2,0.49172182433484196,16,0
8.737673882990478,49,True,False,9.8,0.6243697935519733,17,0
-8.1131301447012,21,False,True,4.2,0.496630010350688,7,0
8.623950303119424,42,True,False,8.4,0.5404728875687204,16,0
-7.971392651692531,22,False,True,4.4,0.5015809049247939,12,0
9.065000000000001,47,True,False,9.4,0.5701466811284284,24,0
9.02,46,True,False,9.2,0.48703434766337617,17,0
9.065,47,True,False,9.4,0.5828616539289642,19,0
8.216724191160818,65,True,False,13.0,0.5409645332221116,24,0
9.02,46,True,False,9.2,0.5646614899109326,17,0
-7.86841179550898,23,False,True,4.6,0.5696365687237558,14,0
-8.24429061419897,20,False,True,4.0,0.6620138193755201,7,0
-8.16077523916028,20,False,True,4.0,0.4695881856353513,10,0
8.705,39,True,False,7.8,0.5070030636876449,19,0
-7.665335324919894,28,False,True,5.6,0.4260232252838612,18,0
-8.895101391086639,63,False,True,12.6,0.48495406932703394,27,0
-8.775064482202797,18,False,True,3.6,0.6004478392741321,5,0
8.163675099121722,55,True,False,11.0,0.44733394479726896,23,0
8.741486214034355,41,True,False,8.2,0.5275584372404475,23,0
9.110000000000003,48,True,False,9.6,0.5597417431143439,18,0
-8.191361186722999,20,False,True,4.0,0.4398149084350698,7,0
-7.69123721185314,25,False,True,5.0,0.5020856035965281,20,0
-7.95002416986549,23,False,True,4.6,0.4628383081313271,8,0
8.975,45,True,False,9.0,0.4789388129208525,18,0
8.74185245523788,42,True,False,8.4,0.5558275455616263,23,0
8.25181483036647,47,True,False,9.4,0.4811667838008951,23,0
-7.945518955012936,25,False,True,5.0,0.5080597756527923,13,0
8.775992784868848,43,True,False,8.6,0.583439579737127,11,0
8.847341553984947,47,True,False,9.4,0.4853823804760087,16,0
8.199587172404165,49,True,False,9.8,0.5014479346102636,24,0
8.885000000000002,43,True,False,8.6,0.47477363057092403,11,0
-8.691388672395307,41,False,True,8.2,0.4717643942649884,7,0
-8.457172512530875,26,False,True,5.2,0.42047008881056686,5,0
9.065000000000001,47,True,False,9.4,0.5784177648370556,21,0
-7.8178863358257695,28,False,True,5.6,0.42075191037873794,17,0
-6.300338802516005,41,False,True,8.2,0.5174136990078911,19,0
8.705,39,True,False,7.8,1.1863482122780593,12,0
8.93,44,True,False,8.8,0.5139479820067547,28,0
8.975,45,True,False,9.0,0.7418316408994107,26,0
-8.22831297797931,34,False,True,6.8,0.5476432954014133,9,0
-7.659200603425112,28,False,True,5.6,0.8076801524553316,10,0
8.84,42,True,False,8.4,0.5404267465654646,22,0
9.065000000000001,47,True,False,9.4,0.6531756785629719,18,0
-7.596514639584996,27,False,True,5.4,0.4565615642828716,11,0
-8.280781685632977,19,False,True,3.8,0.7357938817192256,7,0
8.84,42,True,False,8.4,0.5368304079167395,20,0
8.465738735756393,42,True,False,8.4,0.5091754834544222,21,0
-7.527579960069485,28,False,True,5.6,0.46784119556944165,7,0
8.93,44,True,False,8.8,0.5759577822693878,25,0
8.705000000000002,39,True,False,7.8,0.6361658495516772,13,0
-7.976231965474658,23,False,True,4.6,0.477519844139013,12,0
-7.49005453635978,29,False,True,5.8,0.4711983317280026,19,0
8.885,43,True,False,8.6,0.5198535863826323,15,0
8.79716635753746,49,True,False,9.8,0.5516452322202862,19,0
-7.592978704745862,28,False,True,5.6,0.5495068447060599,8,0
-7.410886579012624,30,False,True,6.0,0.518510647639897,16,0
8.840000000000002,42,True,False,8.4,0.6134570496100584,18,0
-8.08496809489954,21,False,True,4.2,0.5969597808248436,8,0
8.66,38,True,False,7.6,0.6894941732022342,13,0
-7.701375784547929,41,False,True,8.2,0.49294621193984767,13,0
8.975,45,True,False,9.0,0.4786807402608678,28,0
9.2,50,True,False,10.0,0.48361857332725217,12,0
-8.257772181520389,20,False,True,4.0,0.5914098453460586,8,0
8.84,42,True,False,8.4,0.5387502181144772,19,0
8.794999999999998,41,True,False,8.2,0.9543965532993584,16,0
8.80898621292988,45,True,False,9.0,0.5964616469542897,24,0
-7.610611832889296,47,False,True,9.4,0.4934382191368988,16,0
-8.665439922949172,15,False,True,3.0,0.6414148843462729,7,0
-8.011907041323896,25,False,True,5.0,0.5565781293863167,6,0
-7.744568388765728,25,False,True,5.0,0.44120278891606773,18,0
8.802135709583512,46,True,False,9.2,0.6135077993090842,14,0
8.885000000000002,43,True,False,8.6,0.5245737580598411,17,0
8.696486449098686,45,True,False,9.0,0.5406075552274444,21,0
8.975,45,True,False,9.0,0.46519555427614023,15,0
-8.259611073625102,22,False,True,4.4,0.5789545308247273,9,0
