reward,length,success,collision,travel_time,min_ttc,unsafe_ttc_events,safety_interventions
9.8,45,True,False,9.0,0.5870153386182807,16,0
10.2,47,True,False,9.4,0.5556418838874728,26,0
8.768513645155775,47,True,False,9.4,0.5849123390801524,34,0
4.400000000000002,27,False,True,5.4,0.9022938393622875,12,0
4.1400107471311385,26,False,True,5.2,0.7775345118389695,12,0
4.400000000000002,27,False,True,5.4,0.49314848500720615,14,0
9.8,45,True,False,9.0,0.5314304560949403,26,0
9.200000000000003,42,True,False,8.4,0.42768234014165585,24,0
3.28404637801072,22,False,True,4.4,0.622765977274047,8,0
9.400000000000002,43,True,False,8.6,0.47170232179466864,22,0
10.0,46,True,False,9.2,0.5126420350141084,23,0
2.8000000000000007,19,False,True,3.8,0.49460312663166217,7,0
2.74012749569467,19,False,True,3.8,0.6333118412165192,7,0
2.9400895443013324,20,False,True,4.0,0.4246612268478734,7,0
3.8000000000000016,24,False,True,4.8,0.5079468627280662,9,0
3.740021787514186,24,False,True,4.8,0.5375559753909283,18,0
8.800000000000004,40,True,False,8.0,0.5139864884250951,19,0
7.968079661247497,56,True,False,11.2,0.5310879654993305,13,0
10.0,46,True,False,9.2,0.5354642170238791,24,0
10.0,46,True,False,9.2,0.876541072508298,12,0
9.400000000000002,43,True,False,8.6,0.7730166618940233,19,0
3.28404637801072,22,False,True,4.4,0.5353378224952434,10,0
4.68400390939133,29,False,True,5.8,0.4423550172273715,17,0
2.9400895443013324,20,False,True,4.0,0.457889316675794,6,0
2.3039208975653906,34,False,True,6.8,0.46306707638950917,8,0
10.0,46,True,False,9.2,0.44160426441748535,30,0
9.350432678096643,45,True,False,9.0,0.502112817593249,19,0
3.305960553487963,25,False,True,5.0,0.5297929103947854,13,0
10.399999999999999,48,True,False,9.6,0.47506657312899575,27,0
8.685974368843523,52,True,False,10.4,0.5759688757978377,18,0
2.6841338704794033,19,False,True,3.8,0.4741788434432604,10,0
2.6841338704794033,19,False,True,3.8,0.3817870351357057,11,0
