reward,length,success,collision,travel_time,min_ttc,unsafe_ttc_events,safety_interventions
8.60040107121516,66,True,False,13.2,0.5645480954115938,26,0
9.065000000000001,47,True,False,9.4,0.508409371793972,14,0
8.825729180959046,50,True,False,10.0,0.760492080550772,15,0
9.02,46,True,False,9.2,0.5234440505400106,16,0
8.794999999999998,41,True,False,8.2,0.5084752473687144,21,0
8.12459207627106,60,True,False,12.0,0.5131410143173002,17,0
8.558320869242445,55,True,False,11.0,0.48670531375922593,27,0
0.053654755092203535,151,False,False,30.2,0.9184900565750992,14,0
-9.202840368755513,85,False,True,17.0,0.8047377574264359,7,0
8.952920502559838,47,True,False,9.4,0.8795195273502646,18,0
-7.849885410804532,29,False,True,5.8,0.49635061475335857,14,0
9.02,46,True,False,9.2,1.0845872421599503,13,0
-7.732679691807231,27,False,True,5.4,0.5670709335783434,9,0
8.88619295819602,53,True,False,10.6,0.400393635421386,22,0
8.535926045778226,51,True,False,10.2,0.4942021637751085,30,0
8.885,43,True,False,8.6,0.5816934550991498,19,0
8.84,42,True,False,8.4,0.48468619187724277,13,0
8.930000000000001,44,True,False,8.8,0.5621512022946291,22,0
-7.328658063612432,52,False,True,10.4,0.6387040167021008,19,0
8.795000000000002,41,True,False,8.2,0.5291109913247904,17,0
9.11,48,True,False,9.6,0.7614245605203886,16,0
-7.6155676170227,31,False,True,6.2,0.8048648176014265,12,0
8.910992353164485,46,True,False,9.2,0.5455866769842269,15,0
-8.907213490598139,33,False,True,6.6,0.4671309197276211,4,0
8.885,43,True,False,8.6,0.9949041209152818,6,0
8.602956753299074,44,True,False,8.8,0.4644953905651218,14,0
8.286266601715054,74,True,False,14.8,0.46000416147619955,37,0
-8.162868413591022,28,False,True,5.6,0.7729036103432949,11,0
8.952575973096275,47,True,False,9.4,0.8429032760793698,12,0
8.179153816002382,70,True,False,14.0,0.5463053399685107,30,0
9.065000000000001,47,True,False,9.4,0.5081079071782064,19,0
-8.224211274715685,44,False,True,8.8,0.48484513770703547,8,0
9.065000000000001,47,True,False,9.4,0.484365506364601,20,0
9.02,46,True,False,9.2,0.4686078440792322,19,0
-6.0200000000000005,44,False,True,8.8,0.6170537436059245,31,0
8.360884654232477,52,True,False,10.4,0.4770916449223223,30,0
8.31341245204295,90,True,False,18.0,0.7691463393884885,27,0
-7.791954624886356,27,False,True,5.4,0.5114839002264968,9,0
