reward,length,success,collision,travel_time,min_ttc,unsafe_ttc_events,safety_interventions
8.586112643829564,61,True,False,12.2,0.5191813363588307,16,0
9.065000000000001,47,True,False,9.4,0.508409371793972,14,0
8.208895669322484,96,True,False,19.2,0.6025200134752198,34,0
9.02,46,True,False,9.2,0.5234440505400106,16,0
8.514459222362278,44,True,False,8.8,0.5596038334936917,28,0
8.84,42,True,False,8.4,0.5542193792491791,18,0
8.226643790301274,65,True,False,13.0,0.5637361390347219,35,0
-9.53726635759601,93,False,True,18.6,0.8665180631082614,15,0
8.220240565855654,92,True,False,18.4,0.533780128619127,23,0
8.20429676682552,78,True,False,15.6,0.5619604112204769,20,0
8.069551075193544,112,True,False,22.4,0.46788924150800615,34,0
8.534478835004876,69,True,False,13.8,1.0029264249665788,10,0
-7.8903728114937985,28,False,True,5.6,0.7996848945718643,10,0
8.530203508218793,61,True,False,12.2,0.5089237025843809,25,0
8.359719749446365,74,True,False,14.8,0.572738988721396,27,0
8.885,43,True,False,8.6,0.5816934550991498,19,0
8.84,42,True,False,8.4,0.48468619187724277,13,0
8.930000000000001,44,True,False,8.8,0.5621512022946291,22,0
-8.490439343432092,42,False,True,8.4,0.7852440922496426,6,0
8.795000000000002,41,True,False,8.2,0.5291109913247904,17,0
9.11,48,True,False,9.6,0.7614245605203886,16,0
7.9914860065659585,64,True,False,12.8,0.5840523460255053,21,0
8.974999999999998,45,True,False,9.0,0.5691101155460156,16,0
8.005924598179867,94,True,False,18.8,0.5384815033764313,38,0
8.741512363860831,45,True,False,9.0,1.4026600680931511,8,0
8.509391553955961,45,True,False,9.0,0.5119222847253663,15,0
7.952113788599261,99,True,False,19.8,0.4967740844989591,41,0
-7.742508015314565,27,False,True,5.4,0.49503801216532506,12,0
8.705515476594979,49,True,False,9.8,0.8526391966200612,14,0
7.317705138131579,80,True,False,16.0,0.6018411604961069,15,0
8.688124852967153,51,True,False,10.2,0.48594614829503474,19,0
7.943512398301029,93,True,False,18.6,0.6714699658398088,22,0
9.065000000000001,47,True,False,9.4,0.484365506364601,20,0
8.707116148368856,49,True,False,9.8,0.5292360448654604,24,0
8.56636453133424,51,True,False,10.2,0.6138319451028225,38,0
8.82099258824654,44,True,False,8.8,0.5131890683017105,31,0
8.30887898634166,86,True,False,17.2,0.5613440738519728,29,0
8.337144127901276,53,True,False,10.6,0.4790769624942866,20,0
-8.061531717298104,24,False,True,4.8,0.7077420433304578,20,0
8.456915029982099,55,True,False,11.0,0.5277581494798875,19,0
8.93,44,True,False,8.8,0.504679093728399,14,0
8.652854511921273,45,True,False,9.0,0.4582176806015646,22,0
8.179753425672867,90,True,False,18.0,0.6052843647248536,19,0
8.332849296414592,53,True,False,10.6,0.4600243278995108,33,0
8.294417107033704,60,True,False,12.0,0.5068077014849132,38,0
9.155000000000001,49,True,False,9.8,0.8224745944754295,7,0
8.516486634563083,47,True,False,9.4,0.4676547363637418,15,0
8.885,43,True,False,8.6,0.5246767485671943,20,0
8.705,39,True,False,7.8,0.48222574765907555,17,0
-8.828975785528815,55,False,True,11.0,0.5335831921297167,16,0
-8.54266456188769,34,False,True,6.8,0.5374653693468476,8,0
7.686020457244024,120,True,False,24.0,0.6073294647571005,43,0
7.076824541716279,98,True,False,19.6,0.610767111339696,34,0
-8.077837453445417,26,False,True,5.2,0.48019104103404875,19,0
-8.195270434229924,27,False,True,5.4,0.9539544244645523,11,0
8.369721540280453,72,True,False,14.4,0.4905556399006164,28,0
8.432171416634104,53,True,False,10.6,0.5747865893885974,26,0
8.535316329838016,58,True,False,11.6,0.5519077008283101,30,0
8.347408241415987,65,True,False,13.0,0.48052258368844186,30,0
9.02,46,True,False,9.2,0.6915993739454411,16,0
9.11,48,True,False,9.6,0.5015033649470831,18,0
8.2656696149749,83,True,False,16.6,0.5854062303237705,38,0
7.749666071085874,114,True,False,22.8,0.6112884238169097,40,0
8.885,43,True,False,8.6,0.46766372440741627,18,0
0.9755158471351911,151,False,False,30.2,0.8057956154757207,11,0
-8.121724031183726,23,False,True,4.6,0.4446396319283608,7,0
8.071151332622469,77,True,False,15.4,0.4938493876279205,20,0
8.697568030764069,58,True,False,11.6,0.531145559080313,15,0
8.885,43,True,False,8.6,0.7483391342282888,23,0
8.017480844786785,78,True,False,15.6,0.4943956274161047,28,0
8.727810032351643,47,True,False,9.4,0.46902407980539634,21,0
8.333099984212854,80,True,False,16.0,0.586906832133316,27,0
8.057043697510078,62,True,False,12.4,0.5169267193555825,28,0
7.228552270728674,102,True,False,20.4,0.6941186743722998,21,0
8.315682066400527,73,True,False,14.6,0.5208775706216364,34,0
8.397264956360488,73,True,False,14.6,0.5673453633854473,19,0
8.601421502880324,46,True,False,9.2,0.510120996412109,27,0
8.500434896321403,83,True,False,16.6,0.5045192889471581,21,0
8.885,43,True,False,8.6,0.5638222782254472,24,0
8.580968260469849,52,True,False,10.4,0.48934954392851765,19,0
8.885,43,True,False,8.6,0.5708062241476884,20,0
8.627176966092877,72,True,False,14.4,0.5867970178536956,21,0
8.52856298253881,54,True,False,10.8,0.48741286375421045,14,0
8.024578111308983,79,True,False,15.8,0.5480429131960367,25,0
7.983496510156872,89,True,False,17.8,0.5420038454423033,39,0
9.02,46,True,False,9.2,0.5322135454403074,21,0
8.652468512663345,52,True,False,10.4,0.8133049000493737,15,0
8.414275591227366,103,True,False,20.6,0.5344767092292553,41,0
8.47920467139805,59,True,False,11.8,0.5336223987627635,34,0
8.239470325014643,98,True,False,19.6,0.5731407310809493,46,0
8.01202544620926,64,True,False,12.8,0.5264987942683357,13,0
9.042895026314596,49,True,False,9.8,0.7860904983398451,14,0
8.930000000000001,44,True,False,8.8,1.3347021013583935,4,0
7.949642094906805,63,True,False,12.6,0.5724143558184023,30,0
9.065000000000001,47,True,False,9.4,0.4521978030533883,10,0
8.235982830297687,43,True,False,8.6,0.5463791049691389,34,0
8.14473533717088,87,True,False,17.4,0.5560777954237504,23,0
8.35665335340167,87,True,False,17.4,0.4762952518615964,31,0
8.545408546857388,67,True,False,13.4,0.5075831556693896,33,0
8.261973850400569,86,True,False,17.2,0.5101068182128417,40,0
8.93,44,True,False,8.8,0.5201858448397372,24,0
7.898241783909003,79,True,False,15.8,0.509562809138325,30,0
8.483360789276905,57,True,False,11.4,0.4856477512393752,23,0
8.746384188603823,47,True,False,9.4,0.4648085559285585,11,0
8.77292478443969,43,True,False,8.6,0.4533709930107637,20,0
8.975,45,True,False,9.0,0.4386893063529392,16,0
7.911500222177859,94,True,False,18.8,0.6388725401997686,49,0
8.259505109141482,74,True,False,14.8,0.49740716920063455,29,0
9.065000000000001,47,True,False,9.4,0.44993269861265994,12,0
8.795,41,True,False,8.2,0.4639021457503015,24,0
8.455324082438924,62,True,False,12.4,0.4339676311716791,29,0
8.760881830004658,56,True,False,11.2,0.4585096810242157,23,0
8.198780872886545,73,True,False,14.6,0.5709029571211041,23,0
8.47840681916309,45,True,False,9.0,0.4606104390286722,11,0
8.736512363860832,46,True,False,9.2,1.7116445005226018,5,0
8.93,44,True,False,8.8,0.8568703453170025,22,0
8.274002367403883,52,True,False,10.4,0.4561570233771912,22,0
8.295546122878042,88,True,False,17.6,0.5485884842763742,44,0
0.33660798898790684,151,False,False,30.2,2.0772555220177,0,0
-7.711260192717479,29,False,True,5.8,0.6734497094675966,12,0
8.31404534982401,74,True,False,14.8,0.4938139001463395,38,0
-8.12658919827005,72,False,True,14.4,0.8284665137649102,28,0
8.65973857962094,64,True,False,12.8,0.4508162949975921,21,0
8.521219436427415,53,True,False,10.6,0.4209071561856187,17,0
8.179656009736139,56,True,False,11.2,0.6490157061657894,18,0
8.27925870625763,42,True,False,8.4,0.5363037318504635,29,0
0.35815282694378364,151,False,False,30.2,1.0809349272875133,19,0
8.75,40,True,False,8.0,0.9593125958924371,10,0
8.445959583382752,49,True,False,9.8,0.8859153097508511,6,0
8.356642900913524,53,True,False,10.6,0.44930840059368293,33,0
8.884999999999998,43,True,False,8.6,0.538482030903275,20,0
-8.226818020887183,20,False,True,4.0,0.6718983451811408,11,0
-8.266071305314977,22,False,True,4.4,1.0032375938749416,6,0
0.9842782210890827,151,False,False,30.2,2.2552914401805264,0,0
8.93,44,True,False,8.8,0.4795137664147506,23,0
8.707080575664836,47,True,False,9.4,1.5812775363037652,7,0
8.04033326960015,88,True,False,17.6,0.5134220253097521,27,0
8.508605598492132,47,True,False,9.4,0.8280388404240883,9,0
7.944415136473125,147,True,False,29.4,0.5917801350548796,66,0
0.3619329976014969,151,False,False,30.2,1.3829908208329125,4,0
8.033961710741288,96,True,False,19.2,0.557748300511743,22,0
7.900011705954664,96,True,False,19.2,0.5522679261742626,33,0
8.182317004046181,47,True,False,9.4,0.40689240915095937,31,0
8.42926050502907,85,True,False,17.0,0.5608784032950183,18,0
7.764363549865418,112,True,False,22.4,0.6054609851236629,51,0
9.02,46,True,False,9.2,0.5262057297516103,21,0
7.9790532541683135,86,True,False,17.2,0.6442660684590217,24,0
8.975,45,True,False,9.0,0.7286590606313504,14,0
8.304816646586492,84,True,False,16.8,0.5254926525892589,37,0
8.508025781182003,58,True,False,11.6,0.5205998126880558,31,0
-7.2639877231285865,33,False,True,6.6,0.8188525581512243,15,0
0.643806693967058,151,False,False,30.2,0.6324821841772799,9,0
8.705,39,True,False,7.8,0.4209156999806437,13,0
8.625853877442415,53,True,False,10.6,0.7265960434720816,16,0
8.975,45,True,False,9.0,0.6135777513879296,26,0
-8.28629808668966,78,False,True,15.6,0.9232650571322564,5,0
7.651182947481211,104,True,False,20.8,0.6531853815002058,34,0
8.84,42,True,False,8.4,0.5224768561824371,23,0
8.975,45,True,False,9.0,0.5061008409377231,20,0
8.975,45,True,False,9.0,0.5393140985662921,9,0
8.66,38,True,False,7.6,2.3394152488260263,0,0
0.9217151291317051,151,False,False,30.2,2.1812438221450945,0,0
7.82505696472246,95,True,False,19.0,0.6051870722451813,28,0
8.885,43,True,False,8.6,1.856403874248026,5,0
8.332604663600007,47,True,False,9.4,0.45157253079593695,25,0
0.2116722681797506,151,False,False,30.2,0.8731087783957558,10,0
8.586255247215519,70,True,False,14.0,0.5072115541165677,32,0
9.02,46,True,False,9.2,0.9683244160498382,10,0
-8.131543415138637,32,False,True,6.4,0.7679008994112707,8,0
9.02,46,True,False,9.2,0.5477937804182744,28,0
8.93,44,True,False,8.8,0.4611984227282724,17,0
8.050152955964826,122,True,False,24.4,0.5804490595185606,63,0
8.501693541727613,61,True,False,12.2,0.46179042158315553,28,0
9.11,48,True,False,9.6,0.48769059893008765,18,0
-8.513488696562865,24,False,True,4.8,0.848226358163381,9,0
8.598701485065789,52,True,False,10.4,0.5332175500130609,14,0
8.795,41,True,False,8.2,0.9840162278621652,6,0
8.275432295346977,71,True,False,14.2,0.5192512459813489,21,0
-9.149222118244932,109,False,True,21.8,0.8580875463985609,28,0
8.93,44,True,False,8.8,0.5990891611890063,20,0
0.7588505749337929,151,False,False,30.2,2.938635134428812,0,0
8.444935116242252,40,True,False,8.0,0.5086978387439814,19,0
-8.795034921596018,47,False,True,9.4,0.4025178850337301,8,0
